d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Anaerovoracaceae	3.11735781501			0.0040163188972
d__Bacteria.p__Proteobacteria	5.22035027064			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Incertae_Sedis	3.5665456941	AD	3.12326937198	0.00436720660396
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella	2.99693083651			-
d__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales_Selenomonadales.f__Selenomonadaceae	3.34984101292			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__uncultured.g__uncultured	1.41898650532			-
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc	2.34956785181			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__Peptococcus	2.22714111369			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Phocea	1.29172310546			-
d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales	1.39502514238	AD	3.36767583742	0.0362081018755
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__uncultured	3.38287602612			0.0337703633682
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Fournierella	2.29343527238			-
d__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales_Selenomonadales	4.46217478994			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eubacterium_xylanophilum_group	2.59761780981			0.00781039645753
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Negativibacillus	2.2873317826			-
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Vibrio	1.16701538884			-
d__Bacteria.p__Patescibacteria	2.93353192546			-
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Morganella	1.9426593184			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__uncultured	1.41898650532			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Epulopiscium	1.55013866401			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Hungatella	3.28163453672			1.32333964279e-06
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae	4.02978976941			-
d__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus	3.48675429022			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptococcales.f__Peptococcaceae.g__uncultured	1.66433013319			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Moryella	2.00775015317			0.0130629595885
d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadales	2.157814463			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Faecalibacterium	5.22913222507	C	4.81970064639	1.06213217921e-10
d__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales	2.67090430363			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospiraceae_UCG_010	2.25469913686			-
d__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Gemellaceae	2.67090430363			-
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Eggerthella	3.32440404257			0.000440090865832
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Marinifilaceae.g__Butyricimonas	2.76139675633			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Subdoligranulum	5.08059876779	C	4.08864733817	0.0389507791466
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales_Tissierellales	4.16559908358			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Peptostreptococcales_Tissierellales.g__Murdochiella	2.13490843578			-
d__Bacteria.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__Saccharimonadaceae	2.65166116115			-
d__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales	3.7019162501			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia	4.57022943121			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales_Tissierellales.f__Peptostreptococcales_Tissierellales.g__Tepidimicrobium	2.18206287992			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Eubacteriales	3.09317380889			1.58368602242e-05
d__Bacteria.p__Actinobacteriota.c__Actinobacteria	5.22943849724	AD	4.78297826603	0.000124540038192
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Flavonifractor	3.4441138287			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnoclostridium	3.98834044901			-
d__Bacteria.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Gemellaceae.g__Gemella	2.67090430363			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__UBA1819	3.94599126696	AD	3.57157699564	0.00118808774705
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Eggerthellaceae.g__Cryptobacterium	1.13193064427			-
d__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae	3.7019162501			-
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae	1.70235105187	C	3.85951014251	0.0145814535046
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	3.44679271277			-
d__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales_Selenomonadales.f__Selenomonadaceae.g__Mitsuokella	2.97118656819			-
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Sutterellaceae	3.45333991164			-
d__Bacteria.p__Verrucomicrobiota	4.89322469361	AD	4.55077078423	2.69492442659e-07
d__Bacteria.p__Verrucomicrobiota.c__Lentisphaeria.o__Victivallales	1.59045235666			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__Christensenella	2.2208122676			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae	4.00330940903			-
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	2.31618310517			-
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella	4.09099584695	C	3.4971826999	0.0107858606053
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Enorma	3.14787458487			-
d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae	1.10423546238			-
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	2.9706563055			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Christensenellales	4.0610086512			-
d__Bacteria.p__Firmicutes.c__Incertae_Sedis.o__DTU014.f__DTU014	1.08423261152			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Agathobacter	4.80918524794	C	4.41518009632	3.29101915049e-07
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospira	3.54816590157	C	3.17093283955	8.03128065602e-11
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Dorea	3.52505976368			0.02480551251
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Paraprevotella	2.73916455436			0.0237914384617
d__Bacteria.p__Bacteroidota.c__Bacteroidia	4.98379053112			-
d__Bacteria.p__Synergistota.c__Synergistia.o__Synergistales.f__Synergistaceae.g__uncultured	1.44961955215			-
d__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales_Selenomonadales.f__Veillonellaceae.g__Megasphaera	3.65305955619			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Eisenbergiella	3.50467224472			0.00158546274287
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia	4.61967592041	AD	4.14118281748	0.0155855558384
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__uncultured	2.20334700283			-
d__Bacteria.p__Firmicutes.c__Bacilli	4.77135120611	AD	4.09463774158	1.67775451594e-05
d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	2.85409887272			-
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Erysipelatoclostridiaceae	4.10964207662	AD	3.62861261132	0.00810154894303
d__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales	3.78468425111			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Oribacterium	1.18481500518			-
d__Bacteria.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae	3.43625323761			-
d__Bacteria.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Marvinbryantia	2.00089378186			-
