Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	AD	AD	AD	AD	AD	C	C	C	C	C
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	1.0	1.0	1.0	10.25	411.0	1.0	1.0	1.0	6.5	222.0
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	1.0	1.0	1.0	31.75	962.0	1.0	1.0	1.0	19.0	205.0
d__Bacteria;p__Firmicutes;c__Bacilli;__;__;__	1.0	1.0	1.0	1.0	1058.0	1.0	1.0	1.0	1.0	6.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Entomoplasmatales;f__Entomoplasmatales_Incertae_Sedis;g__Candidatus_Hepatoplasma	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Candidatus_Stoquefichus	1.0	1.0	1.0	1.0	103.0	1.0	1.0	1.0	1.0	12.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium	1.0	1.0	1.0	1.0	353.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Coprobacillus	1.0	1.0	1.0	1.0	68.0	1.0	1.0	1.0	1.0	24.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium	1.0	1.0	16.5	100.5	6893.0	1.0	1.0	1.0	6.5	162.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG_003	1.0	1.0	1.0	11.0	496.0	1.0	1.0	22.0	74.0	1596.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	11.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae	1.0	1.0	1.0	1.0	59.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	3.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalitalea	1.0	1.0	1.0	1.0	27.0	1.0	1.0	1.0	1.0	36.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella	1.0	1.0	1.0	1.0	685.0	1.0	1.0	1.0	1.0	235.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	1.0	1.0	1.0	6.0	76.0	1.0	1.0	1.0	6.0	31.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter	1.0	1.0	1.0	1.0	51.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium	1.0	1.0	1.0	1.0	66.0	1.0	1.0	1.0	1.0	48.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	1.0	1.0	1.0	1.0	1371.0	1.0	1.0	1.0	7.0	146.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g___Clostridium__innocuum_group	1.0	1.0	1.0	10.0	95.0	1.0	1.0	1.0	3.5	45.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	1.0	1.0	1.0	1.0	154.0	1.0	1.0	1.0	1.0	74.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	1.0	1.0	1.0	1.0	146.0	1.0	1.0	1.0	1.0	125.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	1.0	1.0	1.0	28.0	19518.0	1.0	1.0	1.0	1.0	40.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	1.0	1.0	9.5	85.0	13962.0	1.0	1.0	1.0	8.5	10531.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	1.0	1.0	1.0	1.0	208.0	1.0	1.0	1.0	1.0	37.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	1.0	1.0	1.0	1.0	146.0	1.0	1.0	1.0	1.0	500.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	1.0	1.0	1.0	1.0	52.0	1.0	1.0	1.0	1.0	163.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	1.0	8.75	29.0	171.5	1625.0	1.0	4.0	18.0	109.5	2523.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39;g__RF39	1.0	1.0	1.0	1.0	51.0	1.0	1.0	1.0	1.0	81.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella	1.0	1.0	1.0	1.0	234.0	1.0	1.0	1.0	1.0	298.0
d__Bacteria;p__Firmicutes;c__Clostridia;__;__;__	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	6.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;__	1.0	1.0	1.0	1.0	39.0	1.0	1.0	1.0	1.0	15.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Catabacter	1.0	1.0	1.0	1.0	88.0	1.0	1.0	1.0	1.0	6.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenella	1.0	1.0	1.0	1.0	90.0	1.0	1.0	1.0	1.0	41.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae	1.0	1.0	1.0	1.0	575.0	1.0	1.0	1.0	1.0	10.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R_7_group	1.0	1.0	16.5	139.25	6152.0	1.0	1.0	9.0	101.0	802.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Hungateiclostridiaceae;__	1.0	1.0	1.0	1.0	54.0	1.0	1.0	1.0	1.0	27.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG_014;f__Clostridia_UCG_014;g__Clostridia_UCG_014	1.0	1.0	1.0	1.0	1917.0	1.0	1.0	1.0	65.5	1902.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group;g__Clostridia_vadinBB60_group	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	16.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1	1.0	1.0	6.5	75.5	2103.0	1.0	6.5	37.0	152.0	14275.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_13	1.0	1.0	1.0	1.0	104.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium	1.0	1.0	1.0	18.5	752.0	1.0	1.0	1.0	1.0	101.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG_011	1.0	1.0	1.0	1.0	108.0	1.0	1.0	1.0	1.0	45.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__	1.0	41.75	114.0	283.25	6619.0	1.0	97.5	200.0	353.0	1781.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter	1.0	1.0	1.0	148.75	3550.0	1.0	20.5	225.0	1257.0	9254.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes	1.0	1.0	1.0	26.75	604.0	1.0	1.0	13.0	45.5	1672.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	1.0	134.0	325.0	923.5	8875.0	13.0	195.5	337.0	607.5	3118.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG_56	1.0	1.0	1.0	1.0	566.0	1.0	1.0	1.0	63.0	367.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catenibacillus	1.0	1.0	1.0	1.0	34.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Cellulosilyticum	1.0	1.0	1.0	1.0	41.0	1.0	1.0	1.0	1.0	13.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus	1.0	1.0	1.0	24.25	926.0	1.0	1.0	43.0	178.5	1612.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea	1.0	1.0	1.0	80.25	357.0	1.0	4.0	31.0	67.0	425.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella	1.0	1.0	1.0	45.0	1465.0	1.0	1.0	1.0	1.0	747.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Epulopiscium	1.0	1.0	1.0	1.0	35.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus	1.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	1.0	34.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter	1.0	1.0	1.0	49.5	1204.0	1.0	20.0	62.0	106.5	782.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA_900066575	1.0	1.0	1.0	1.0	166.0	1.0	1.0	1.0	1.0	6.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA_900066755	1.0	1.0	1.0	1.0	62.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Howardella	1.0	1.0	1.0	1.0	128.0	1.0	1.0	1.0	1.0	314.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella	1.0	1.0	6.5	30.25	569.0	1.0	1.0	1.0	1.0	336.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	1.0	14.5	63.0	202.25	3505.0	1.0	11.0	50.0	121.5	2491.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira	1.0	1.0	1.0	1.0	85.0	1.0	1.0	17.0	59.0	1305.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group	1.0	1.0	1.0	1.0	50.0	1.0	1.0	1.0	8.0	56.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group	1.0	1.0	1.0	1.0	43.0	1.0	1.0	1.0	19.5	333.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	1.0	1.0	1.0	40.25	1253.0	1.0	1.0	37.0	122.5	708.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG_001	1.0	1.0	1.0	1.0	257.0	1.0	1.0	1.0	13.0	216.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG_003	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	92.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG_004	1.0	1.0	1.0	1.0	57.0	1.0	1.0	1.0	1.0	119.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG_010	1.0	1.0	1.0	1.0	48.0	1.0	1.0	1.0	1.0	47.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lactonifactor	1.0	1.0	1.0	1.0	36.0	1.0	1.0	1.0	1.0	12.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia	1.0	1.0	1.0	1.0	38.0	1.0	1.0	1.0	1.0	66.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Moryella	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	14.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	18.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia	1.0	1.0	1.0	132.0	1875.0	1.0	15.0	196.0	512.0	2223.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas	1.0	1.0	1.0	20.5	537.0	1.0	1.0	1.0	1.0	26.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Shuttleworthia	1.0	1.0	1.0	1.0	119.0	1.0	1.0	1.0	1.0	17.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Stomatobaculum	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	35.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella	1.0	1.0	1.0	1.0	208.0	1.0	1.0	1.0	9.0	633.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UC5_1_2E3	1.0	1.0	1.0	1.0	453.0	1.0	1.0	1.0	1.0	31.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Eubacterium__eligens_group	1.0	1.0	1.0	1.0	485.0	1.0	1.0	14.0	44.0	989.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Eubacterium__fissicatena_group	1.0	1.0	1.0	1.0	59.0	1.0	1.0	1.0	1.0	80.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Eubacterium__hallii_group	1.0	1.0	1.0	21.75	1821.0	1.0	1.0	1.0	18.5	1364.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Eubacterium__ruminantium_group	1.0	1.0	1.0	1.0	371.0	1.0	1.0	1.0	26.0	540.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Eubacterium__ventriosum_group	1.0	1.0	1.0	7.5	329.0	1.0	1.0	7.0	27.5	126.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Eubacterium__xylanophilum_group	1.0	1.0	1.0	1.0	25.0	1.0	1.0	1.0	1.0	189.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Ruminococcus__gauvreauii_group	1.0	1.0	1.0	1.0	243.0	1.0	1.0	1.0	11.0	211.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Ruminococcus__gnavus_group	1.0	1.0	29.0	208.0	4208.0	1.0	1.0	1.0	25.5	924.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g___Ruminococcus__torques_group	1.0	1.0	60.5	164.5	2663.0	1.0	1.0	43.0	97.5	1538.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus	1.0	1.0	6.0	58.25	1164.0	1.0	11.0	60.0	119.0	1423.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;__;__	1.0	1.0	1.0	9.0	131.0	1.0	1.0	1.0	1.0	30.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;__	1.0	1.0	1.0	1.0	60.0	1.0	1.0	1.0	1.0	24.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus	1.0	1.0	11.0	51.0	497.0	1.0	17.5	49.0	128.5	1964.0
