name	AD01	AD04	AD05	AD07	AD08	AD09	AD10	AD100	AD101	AD102	AD103	AD104	AD105	AD106	AD107	AD108	AD109	AD11	AD110	AD111	AD112	AD113	AD114	AD116	AD118	AD119	AD12	AD120	AD121	AD122	AD123	AD125	AD126	AD127	AD13	AD14	AD16	AD17	AD18	AD19	AD20	AD21	AD22	AD23	AD24	AD25	AD26	AD27	AD29	AD30	AD31	AD32	AD33	AD34	AD35	AD36	AD37	AD40	AD41	AD47	AD50	AD53	AD54	AD55	AD58	AD59	AD60	AD61	AD62	AD63	AD64	AD65	AD66	AD67	AD68	AD69	AD70	AD71	AD74	AD75	AD76	AD77	AD78	AD79	AD80	AD83	AD84	AD85	AD86	AD88	AD89	AD90	AD91	AD92	AD93	AD94	AD96	AD97	AD98	AD99	C01	C02	C03	C05	C07	C08	C09	C10	C11	C12	C13	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C39	C40	C42	C43	C44	C46	C49	C50	C51	C52	C54	C55	C57	C58	C59	C60	C61	C62	C63	C64	C71	C72	C73	C74	C75	C76	C77	C78	C79	C80	C81	C82	C83	C84	C85	C86	C87	C88	taxonomy
Methanobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003686635944700461	0.0001141422212076247	0.05678427242408285	0.0	0.0005476912706437479	0.0	0.0	0.006433677521842733	0.0	0.0	0.00012846865364850977	0.0	0.0	0.0	0.0	0.0	0.002749210874656349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004287786115139669	0.0	0.0	0.0	0.00935177044201103	0.00018617813523979745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016585666898094576	0.0012196266066235107	0.0	0.08165456267761288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005159216813972174	0.0	0.0	0.2966924422870689	0.0	0.007376453488372093	0.013585789576420067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013603591348115902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018961477687571514	0.0	0.0	0.0	0.0	0.0	0.0005744079179922234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024489396091492384	0.0	0.0012752778283840408	0.0018973947310807853	0.0	0.0	0.0	0.0	0.007271957074272804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018759379689844922	0.0	0.0032141217284832406	0.0	0.0	0.0	0.0	0.0	0.0007441860465116279	0.0	0.0	0.0	0.009396288466055908	0.0	0.0	0.00374276964954066	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae
Actinomycetaceae	0.0	0.0	0.0	0.0	0.0002577034937230792	0.0	0.0	0.02142298026613933	0.0	0.0	0.00027764281252169086	0.002603396248742678	0.0	0.004303141711229946	0.0	0.0005681280181800966	0.0044229068112764894	0.0	0.0	0.0	0.001317467063323417	0.0010111223458038423	0.0011033975449404624	0.007073344410159031	0.0017871326449563146	0.0042113955408753095	0.0	0.001830678314491264	0.0004286043981405163	0.004359673024523161	0.0015372470813079064	0.0003249390739236393	0.006775228812552003	0.0	0.0	0.0	0.0	0.0009183941222776174	0.0	0.0	0.0	0.0	0.00029800929789009417	0.0	0.0	0.00034234851078397807	0.00044138974714673054	0.0008295804693055226	0.0	0.0	0.0	0.0002978850163836759	0.003887449092928545	0.0	0.0	0.0002555061576984005	0.0	0.0	0.0008895866038723182	0.0	0.001767139242539861	0.0	0.0	0.0	0.0	0.0016296966953372567	0.0	0.0	0.0	0.0	0.0	0.0	0.0008321198252548367	0.0	0.0	0.0	0.0	0.00039957378795950983	0.00046801141947863526	0.0007189072609633358	0.0004092870962940914	0.0	0.017017553761923578	0.0	0.00047238372093023255	0.0	0.0	0.0008474198296240132	0.0	0.0	0.0	0.0	0.006472872778627751	0.0	0.0	0.00029410528969371034	0.0007577352136392338	0.0008800234672924611	0.0	0.0	0.0013016087884625397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000552730488613752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006897820288788742	0.0	0.0	0.0	0.00033191348121922883	0.0	0.0	0.0	0.0	0.0	0.00030815058291818603	0.0	0.0015917359667359668	0.0	0.0	0.0	0.0	0.0024738344433872504	0.0	0.0	0.0013201320132013201	0.0	0.0	0.0	0.0005310271582460932	0.0	0.0	0.0	0.0020720946018363043	0.0	0.00037840565085771945	0.025166235685260437	0.007512755614479129	0.012131065532766383	0.0015017833677492022	0.0	0.0	0.0003112217677396408	0.0	0.0	0.0	0.0	0.0070415967170304045	0.0	0.0	0.0	0.016037046063855715	0.0	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae
Corynebacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0004409819197412906	0.0	0.002183496065587278	0.0	0.0	0.0	0.0	0.0	0.00033422459893048126	0.0038898327819011	0.0	0.0014999423099111573	0.0	0.24799299927709925	0.0	0.0	0.0001263902932254803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014607069821793748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002841806125670982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005953266855186784	0.0002926829268292683	0.0002257718575379579	0.0	0.00029069767441860465	0.0	0.0005446623093681918	0.0006244146113019045	0.0	0.0	0.00011224604332697273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.145153799435533e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae
Microbacteriaceae	0.0	0.0	0.0	0.0	0.0	0.00014699397324709687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015384023691396485	0.0	0.00019023703534604117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002409735330736174	0.0013831258644536654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.286342920006286e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002858061519774213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae
Micrococcaceae	0.0	0.0	0.0	0.0	0.0	0.0001959919643294625	0.0	0.00024718823384006923	0.0017036742574819694	0.0	0.0	0.001005857641559671	0.0	0.00016711229946524063	0.0	0.0	0.00019230029614245606	0.0002304147465437788	0.0003424266636228741	0.00013164823591363875	0.00021249468763280918	0.0	0.0	0.0	0.0	0.00041288191577208916	0.0	0.0	0.0	0.00012822567719185767	0.0024928331048236323	0.00020308692120227456	0.0024168944886881413	0.0	0.0	0.0	0.0	0.0	0.0	0.0002423419930205506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000177767243422612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020011182719755155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012686598722882396	0.0	0.0	0.0	0.0119364145499802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.845906398336668e-05	0.0	0.0	0.0	0.00012628920227320564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002768278781957336	0.0	0.0	0.0	0.0	0.0	0.0	0.00030929657122658185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007647351405123104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001807802093244529	0.0	0.0	0.0	8.163487441835153e-05	0.0	0.0	0.0	0.00026785235977928965	0.0	0.0	0.00014290307598871066	0.0	0.0	0.0	0.0	0.0035642821410705352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037306472673008767	0.0	0.0	0.0	0.00019497928345113332	0.0	0.00013610071452875127	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae
Bifidobacteriaceae	0.05747654956777635	0.0020724648038304865	0.34980175292153587	0.0004907493742945478	0.0019143688105143027	0.0876574060463521	0.012682850918145036	0.2684052239113418	0.0008518371287409847	0.29856945085371484	0.042826403831470815	0.003727590083427016	0.012187174139728885	0.4687917780748663	0.011177680407761782	0.016381024524192784	0.2829121956847814	0.0003225806451612903	0.0	0.003466736879059154	0.15193370165745856	0.020685877991236938	0.04629672198979357	0.035841443152148114	0.007744241461477363	0.1981833195706028	0.198113925013309	0.36510791366906475	0.004483861395931555	0.03397980445584228	0.0012464165524118161	0.00020308692120227456	0.06303736281152185	0.003971082374503615	0.0008330440819160013	0.00603264726756565	0.18559024878944733	0.4601154552610863	0.641639463184621	0.2054090732842187	0.3072712478733634	0.13660664905057457	0.43014662057456193	0.0031395031395031396	0.3897540983606557	0.06032180760013694	0.6186392584652248	0.8071817966342735	0.480170902716915	0.4381076097888032	0.2611302054192311	0.005287459040810247	0.053609774157719364	0.00043871194173905414	0.04589908868637475	0.9431498799121059	0.20010053006762932	0.19556258115508385	0.023966509680795396	0.13371057319501206	0.004859632916984618	0.0077690474088461196	0.06720406931632038	0.5923011648538147	0.0026268880758044846	0.08338614757808964	0.5637827597095043	0.002471576866040534	0.5874445371875412	0.02247790759741415	0.000490009255730386	0.00019866891824774015	0.08175577283128771	0.005683598120384874	0.013861386138613862	0.04938154138915319	0.542003807710614	0.0002663825253063399	0.6883979969111246	0.291157440690151	0.005878851019496949	0.09307317073170732	0.01893661455099622	0.06596141879278158	0.001308139534883721	0.004411477649814562	0.07026143790849673	0.01712680076713795	0.2143264464622538	0.013673403618617927	0.06203464661204026	0.5751259046793182	0.0012553450237338668	0.0	0.003727865796831314	0.000882315869081131	0.004335929278046727	0.18920504546787914	0.0006738544474393531	0.8634041518001946	0.0030717967407715937	0.0042851312746565095	0.0002406449284081338	0.004908344185114695	0.0004152057575198376	0.0004720320981826764	0.0	0.0009746113737147313	0.0073277967757694185	0.0	0.12327032224776022	0.03844639165107808	0.0002781641168289291	0.0	0.2645736605497826	0.06000353481795687	0.0	0.0	0.0010475382850301791	0.38732224632441553	0.009758477677482313	0.01988370885681653	0.046721236089395754	0.004657615697155881	0.09435407826496936	0.05320565342072921	0.0018255241467057587	0.005619445896497648	0.04265108182044267	0.0010426985037276472	0.161760391198044	0.0018026565464895636	0.006265728519336449	0.0003428515452808934	0.01536512474012474	0.0027934657193174227	0.013208786397139313	0.044365088972279386	0.08973068955312223	0.00038058991436726926	0.057361516034985426	0.0033182716746681727	0.0006286342920006286	0.04435494843397099	0.1144796568525382	0.002017552708564511	0.008420573509330906	0.11389082337815395	0.002611064860364792	0.017046580773042618	0.2718016505305277	0.006415396952686447	0.0005676084762865792	0.0	0.0	0.0021885942971485743	0.00037544584193730055	0.0021427478189888272	0.03744939271255061	0.06224435354792815	0.0019181324735746644	0.2955640471839176	0.13951191167925625	0.004031007751937985	0.18065659391904496	0.3110808637010456	0.0	0.022629394722417977	0.402924689251767	0.0007528703180877094	0.019870704321197686	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae
Coriobacteriaceae	0.13711605664888726	0.0	0.016016277128547578	0.006183442116111302	0.004528218532562677	0.010289578127296781	0.015717398070339245	0.2575701396613521	0.011641774092793458	0.0019227811105983696	0.0024987853126952177	0.021833027631501096	0.003519290928050052	0.010820521390374331	0.0027720647411249217	0.003219392103020547	0.4722126072074151	0.006036866359447004	0.0	0.005002632964718273	0.0005949851253718657	0.0024856757667677787	0.0056549124178198705	0.012152860194635651	0.05238284352660842	0.07469033856317094	0.008289603772149974	0.04367934224049332	0.007912696581055685	0.010001602820964899	0.010428351821845528	0.004833468724614135	0.024168944886881413	0.005498421749312698	0.0013884068031933356	0.007452093683463449	0.016112873601602937	0.006887955917082131	0.054479506710192235	0.04493020550601008	0.2798283896737924	0.0031954771707736742	0.11312432947907974	0.004845754845754845	0.00468384074941452	0.002396439575487847	0.0672804086007945	0.11780042664138421	0.09874379199532574	0.004525645323499832	0.2806730077531772	0.0	0.01891891891891892	0.03211371413529876	0.018615247832851744	0.0	0.06639554012063609	0.00858126799525772	0.003610675039246468	0.017185371476474903	0.010683159966263706	0.0855183779170713	0.12897663591688938	0.02904420273084934	0.044141101416643215	0.003485740153915799	0.03299652668140196	0.037444389520514085	0.011465975486535166	0.022952375303955875	0.0034300647901127023	0.003725042217145128	0.017578531308508425	0.0007160438576862833	0.0007920792079207921	0.023596574690770696	0.08371013802950976	0.000887941751021133	0.011887490054757336	0.029136888400219902	0.21655008185741925	0.006390243902439024	0.026979736975785967	0.03781750296996097	0.007194767441860465	0.17673238336911964	0.008253728841964136	0.005129120021408501	0.1691889283677677	0.009575986372634777	0.06248363078534815	0.024680652369676148	0.013416499941155702	0.002552105487026797	0.014108043834559887	0.005209865131717155	0.0068196169227531045	0.0010895528642668566	0.0006432246998284735	0.08530651962374311	0.021190191076170147	0.00139436811318188	0.011470741587454378	0.001752980066112391	0.01231777080642185	0.004248288883644088	0.000645216792842395	0.003947176063544662	0.0017912392118547469	0.00937176483408707	0.01895023218725081	0.03145613862360933	0.002573018080667594	0.002979978270991774	0.008327806028447196	0.01352067868504772	0.0006194507536650836	0.01649236990932356	0.03287274903975657	0.006085803808146542	0.0022566479629177847	0.0020247118679264874	0.02657960084613262	0.011693588346050936	0.02433993399339934	0.0001536255632937321	0.006195718316092272	0.0	0.003233026610295946	0.008915072206871382	0.013822330888345558	0.0024667931688804553	0.0041600328693955115	0.15766273203702796	0.0	0.0030363757818667636	0.04064803327738451	0.017310252996005325	0.05220479431784552	0.0014747859181731685	0.007288629737609329	0.004236091499576391	0.013012729844413012	0.0012789463658875071	0.0006663057510515138	0.002975890245132654	0.00879987862236383	0.0009642684952054427	0.0027624309392265192	0.002477700693756194	0.04079882819477689	0.0013900026730820636	0.0	0.011267085334318434	0.18275681973404043	0.031453226613306656	0.004880795945184907	0.014336003265139534	0.008919534412955465	0.008625288991641472	0.0016732644982247072	0.04895608351331893	0.026670540383497966	0.01234108527131783	0.053394889013243796	0.0018560910722019428	0.008795562599049128	0.01229347740975648	0.07438459663660736	0.005175983436853002	0.04341612793467166	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae
Bacteroidaceae	0.013610446937649439	0.05145429857786036	0.005686560934891486	0.08828581243558914	0.008246511799138535	0.0486060071537067	0.009414877061935886	0.007745231326988835	0.03708330967119087	0.2824565451469005	0.5350176997292982	0.011478610733092717	0.45151199165797706	0.000250668449197861	0.1026558168648842	0.14851813275258025	0.004576747048190454	0.05728110599078341	0.0	0.4020537124802528	0.027241818954526136	0.2920458375463431	0.21576019493356627	0.13871350581533348	0.027958697378872122	0.00033030553261767135	0.10282150733896114	0.006166495375128468	0.004220104843229699	0.005193139926270235	0.061780713781212346	0.005320877335499594	0.031221522247315663	0.020330584122458677	0.18923984727525164	0.09765791341376863	0.0003339455668725998	0.0	0.003627130939426913	0.018369523070957735	0.002736888823137806	0.0	0.013708427702944332	0.04634179634179634	0.0002927400468384075	0.0	0.00233306009206129	0.0	0.00726701723634239	0.002011397921555481	0.0008792262808728319	0.0	0.10588670862643465	0.003378081951390717	0.009668815292287174	0.0	0.039069639919575946	0.04849545531530514	0.002459445316588174	0.005972964476579692	0.008152937868990722	0.03446043377181366	0.016251400982843348	0.011262824963357248	0.0	0.004436396559529199	0.00161035680454689	0.003789751194595485	0.0014057900979659974	0.0032026570191566336	0.018239233407742146	0.07196781563524386	0.14567297690867484	0.0	0.003432343234323432	0.08049476688867745	0.007198952879581152	0.0	0.14264988065708803	0.24125681904681354	0.0013766929602619436	0.4786341463414634	0.01978325901676356	0.0009617016462069355	0.010247093023255814	0.0019910208861994923	0.005530417295123178	0.10904955175951117	0.00017546168355485372	0.03204272363150868	0.07505518763796909	0.001000566987959844	0.060060413479267195	0.00038990500496242735	0.0017675225760838127	0.04419982353682619	0.0	0.08871474667895905	0.07449154618965939	0.008068439831333117	0.009215390222314782	0.0009182424159978234	0.012112461396542734	0.13978763898627666	0.03206311127514302	0.023743214538588624	0.004559532002752925	0.09595048974221529	0.005590837540031483	0.13371110990028878	0.021764623106149444	0.011076105149158216	0.27858136300417247	0.007574111438770759	0.2862406957034417	0.0068045245669848	0.026997728680569894	0.001611323496887934	0.016760612560482866	0.0032537960954446853	0.001890705050012198	0.0518118575433496	0.022992734295962478	0.022197998216232286	0.0586987270155587	0.0015874641540352314	0.01604248492559606	0.006076842655514898	0.01330514797314101	0.004066524164537824	0.019201303993480034	0.019259962049335864	0.0042627497303682396	0.4093157662732037	0.0002598752598752599	0.0841683366733467	0.12354958768152959	0.08528023241738289	0.1679786919206866	0.0	0.11836734693877551	0.04652640497034736	0.039509665252239506	0.011728210291436501	0.14404697455544913	0.016443054574800768	0.0007586102260658474	0.4378314672952269	0.017671989707106636	0.0344400396432111	0.03351077131935265	0.045228548516439454	0.006495963673057517	0.0013852973771702993	0.006508376521634326	0.00037518759379689845	0.001314060446780552	0.017907249630120914	0.08527327935222673	0.00013338075760270317	0.00020405664612496428	0.065348618264385	0.005287623474723998	0.0039069767441860465	0.0004663309084126096	0.0	0.08185419968304279	0.008065147600031321	0.022130148671703632	0.009552042160737812	0.0010207553589656345	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae
Porphyromonadaceae	0.0	0.004645179732723504	0.0	0.0023065220591843745	0.00014725913927033095	0.010877554020285169	0.0018674136321195146	0.0	0.0	0.0	0.0	0.00017750428968700077	0.0	0.0	0.005991236698560315	0.009847552315121674	0.00026922041459943847	0.003271889400921659	0.0	0.004783219238195541	0.0	0.0021486349848331646	0.018619833570870305	0.001851412295276525	0.0007942811755361397	0.0	0.0	0.0006744604316546763	0.001450661039860209	0.0	0.0049856662096472645	0.00016246953696181965	0.0007131819802686319	0.0034280283745714963	0.003956959389101007	0.005039034776437189	0.0	0.0	0.0	0.0014055835595191935	0.0	0.0	0.002443676242698772	0.003480753480753481	0.004508196721311476	0.0	0.00044138974714673054	0.0	0.0018624014022787028	0.0	0.0	0.0	0.008256201406886338	0.00017548477669562167	0.0	0.0	0.0005026503381465911	0.0	0.0	0.0	0.0003614602996104261	0.0	0.0005172859729287007	0.0	0.0	0.0	0.0023997473950110515	0.0	0.00026358564336862453	0.0008896269497657316	0.0010344639843197039	0.005215059104003179	0.010609527771999168	0.0	0.0	0.006279733587059943	0.0	0.00013319126265316994	0.010811063789956474	0.004524886877828055	0.0003348712606042566	0.0025853658536585367	0.0016932889315346843	0.0	0.003379360465116279	0.0	0.0	0.002497658445207618	0.0001315962626661403	0.0	0.001421783215474988	0.0011006236867558282	0.009454317209995684	0.0	0.0	0.02596529557581614	0.0	0.0	0.0	0.000810898475510866	0.00020825740615400636	0.0	0.0034091364857818953	0.0	0.0009688134342129544	0.001180080245456691	0.0	0.0024852590029725645	0.00021711990446724203	0.0020705061842750502	0.0006566912144096815	0.0	0.010987482614742698	0.0	0.0	0.0002651113467656416	0.001755110468717737	0.0001263783134814066	0.0015463660398064548	0.0	0.0	0.09609594019312637	0.0016094914007173733	0.000445941928451095	0.0027109853842527108	0.0	0.005034021131824971	0.0	0.0	0.0	0.0	0.0008538899430740038	0.0004108674438909147	0.0048978792182984765	0.00038981288981288983	0.008441124673589604	0.050791797416624096	0.025844328773756205	0.0	0.0	0.0008746355685131195	0.017085569048291442	0.0030803080308030805	0.0	0.0	0.0	0.0	0.0	0.0	0.003121902874132805	0.0005358865349576649	0.00999732691793638	0.0	0.0	0.0002812261459965449	0.00031265632816408203	0.0	0.005560940768328146	0.0	0.0	0.0	0.0004430414797585424	0.0	0.0032868217054263568	0.0	0.0	0.009270998415213946	0.0007047216349541931	0.00024372410431391665	0.0018821757952192735	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae
Prevotellaceae	0.000551774875850653	0.0	0.005895242070116861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015028696526832731	0.0008472367049009385	0.0	0.0	0.0	0.010768816583977539	0.0070506912442396315	0.0	0.0	0.0003824904377390565	0.0	0.0	0.0	0.025536139793486894	0.0	0.0	0.0	0.0018133262998252613	0.0016028209648982208	0.22082346586896007	0.0	0.0	0.016189797372976274	0.01568899687608469	0.08424414478353442	0.0	0.0	0.0	0.0002423419930205506	0.00022190990457874102	0.0	0.0	0.007644007644007644	0.0	0.0	0.0	0.0	0.0012416009348524687	0.0	0.0	0.0	7.404664938911514e-05	0.03610599280512416	0.0	0.0	0.006214585998903308	0.0	0.0007849293563579278	0.4829194173739914	0.11285593798947749	0.0	0.02625226312613156	0.0	0.0	0.0	0.0	0.0	0.0	0.0040922839689223655	0.0032667283715359066	0.0	0.0	0.0	0.0	0.0036631779257849666	0.00017848643503093765	0.0	0.0	0.0	0.0039068313737163265	0.0	0.0	0.0	0.0007630813953488372	0.0004684755026351747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002933411557641537	0.0	0.0	0.0023428958192325713	0.0	0.032848032727710266	0.0	0.008488651042627792	0.0	0.0004301445285615967	0.045611812289849424	0.049937578027465665	0.008336511741949545	0.0	0.0	0.005006954102920723	0.0	0.0	0.08421703782255213	0.0	0.0	0.0	0.0	0.0	0.0018689648011629115	0.0	0.005252204935090675	0.0041843470061291846	0.0	0.03678707750179786	0.0	0.0	0.009175746832803295	0.0	0.01389943074003795	0.003646448564531868	0.0007836606749277563	0.0	0.06528207931013542	0.0059840910749470915	0.0	0.0	0.0	0.023688046647230322	0.00931940129906806	0.0	0.0	0.0	0.0	0.0007586102260658474	0.0	0.0	0.04390485629335976	0.0	0.012884255546645282	0.0	0.00023088289619504988	0.022658792334578765	0.0	0.0	0.002346819039844906	0.0024671052631578946	0.0	0.0	0.11928891842498754	0.0	0.09798449612403101	0.009093452714045887	0.0006805667264740457	0.07717908082408875	0.0	0.0	0.04206662902315076	0.012589316093909493	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae
