Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	AD	AD	AD	AD	AD	C	C	C	C	C
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	1.0	1.0	1.0	5.0	208.0	1.0	1.0	1.0	4.0	536.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	1.0	9.0	32.0	171.5	1625.0	1.0	4.5	26.0	109.5	2523.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__RF39	1.0	1.0	1.0	1.0	51.0	1.0	1.0	1.0	1.0	81.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae	1.0	1.0	1.0	1.0	234.0	1.0	1.0	1.0	1.0	298.0
d__Bacteria;p__Firmicutes;c__Clostridia;__;__	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	6.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae	1.0	1.0	30.0	156.0	6246.0	1.0	1.0	14.0	107.0	804.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia;f__Hungateiclostridiaceae	1.0	1.0	1.0	1.0	54.0	1.0	1.0	1.0	1.0	27.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG_014;f__Clostridia_UCG_014	1.0	1.0	1.0	1.0	1917.0	1.0	1.0	1.0	65.5	1902.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_vadinBB60_group;f__Clostridia_vadinBB60_group	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	16.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	1.0	1.0	6.5	75.5	2103.0	1.0	6.5	37.0	152.0	14275.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae	1.0	1.0	1.0	18.5	752.0	1.0	1.0	1.0	1.0	101.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae	1.0	1.0	1.0	1.0	108.0	1.0	1.0	1.0	1.0	45.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	1.0	924.25	2086.5	3561.25	10494.0	51.0	2146.5	3112.0	4416.0	10950.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae	1.0	1.0	6.0	58.25	1164.0	1.0	11.0	60.0	119.0	1423.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;__	1.0	1.0	1.0	9.0	131.0	1.0	1.0	1.0	1.0	30.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	1.0	1.0	13.0	57.0	497.0	1.0	17.5	59.0	130.5	1964.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ethanoligenenaceae	1.0	1.0	1.0	1.0	13.0	1.0	1.0	1.0	1.0	5.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	1.0	54.75	181.0	496.25	2065.0	1.0	22.5	167.0	484.0	1977.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospirales	1.0	1.0	1.0	1.0	33.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	1.0	404.5	1807.0	5725.5	24705.0	9.0	2062.0	6263.0	8726.5	25926.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG_010	1.0	1.0	1.0	1.0	358.0	1.0	1.0	1.0	1.0	173.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f___Clostridium__methylpentosum_group	1.0	1.0	1.0	1.0	37.0	1.0	1.0	1.0	1.0	9.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f___Eubacterium__coprostanoligenes_group	1.0	1.0	46.0	377.25	1782.0	1.0	1.0	120.0	564.5	4009.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae	1.0	1.0	1.0	1.0	39.0	1.0	1.0	1.0	1.0	257.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Anaerovoracaceae	1.0	1.0	10.5	39.25	757.0	1.0	1.0	1.0	9.0	93.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Peptostreptococcaceae	1.0	4.0	17.5	98.75	2646.0	1.0	23.5	81.0	204.0	3808.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales_Tissierellales;f__Peptostreptococcales_Tissierellales	1.0	1.0	1.0	6.25	686.0	1.0	1.0	1.0	1.0	406.0
d__Bacteria;p__Firmicutes;c__Incertae_Sedis;o__DTU014;f__DTU014	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	6.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	1.0	1.0	7.0	88.5	3050.0	1.0	1.0	9.0	38.5	1070.0
d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales_Selenomonadales;f__Selenomonadaceae	1.0	1.0	1.0	1.0	2859.0	1.0	1.0	1.0	1.0	1659.0
