Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	AD	AD	AD	AD	AD	C	C	C	C	C
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;__	1.0	1.0	1.0	1.0	2060.0	1.0	1.0	1.0	1.0	30.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella_sp.	1.0	1.0	1.0	1.0	176.0	1.0	1.0	1.0	1.0	9.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__Olsenella_uli	1.0	1.0	1.0	1.0	28.0	1.0	1.0	1.0	1.0	31.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;__	1.0	9.75	87.5	388.5	12043.0	1.0	2.5	54.0	242.0	3147.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella_tanakaei	1.0	1.0	1.0	1.0	1961.0	1.0	1.0	1.0	1.0	190.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s___Collinsella__massiliensis	1.0	1.0	1.0	1.0	292.0	1.0	1.0	1.0	1.0	34.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma;__	1.0	1.0	1.0	1.0	967.0	1.0	1.0	1.0	1.0	45.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma;s__Enorma_phocaeensis	1.0	1.0	1.0	1.0	717.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis;__;__	1.0	1.0	1.0	1.0	384.0	1.0	1.0	1.0	8.0	325.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriales_Incertae_Sedis;g__Raoultibacter;__	1.0	1.0	1.0	1.0	98.0	1.0	1.0	1.0	1.0	13.0
