Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
SRR11825857_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	3.666666666666667	6.666666666666664	20.999999999999993	110.33333333333285	651.6666666666708	1618.6666666665778	3384.3333333337546	2855.6666666668475	3397.3333333337605	4406.000000000463	2044.9999999998142	1446.666666666617	468.6666666666575	159.66666666666683	140.33333333333294	101.33333333333297	186.33333333333425	94.6666666666664	22.999999999999986	3.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11825857_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	1.0	1.9999999999999998	1.6666666666666665	6.999999999999997	15.000000000000009	82.9999999999999	134.99999999999946	314.66666666666623	1135.3333333333544	2282.666666666587	3989.000000000696	3169.6666666669903	2944.000000000221	1719.6666666665549	2157.66666666653	1693.6666666665608	519.3333333333225	207.0000000000015	118.33333333333273	65.66666666666681	45.666666666666714	38.666666666666664	29.66666666666663	22.33333333333332	36.66666666666665	155.00000000000003	128.3333333333326	21.666666666666657	7.33333333333333	3.3333333333333335	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11825858_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.3333333333333333	0.0	1.3333333333333333	1.0	1.0	1.9999999999999998	1.6666666666666665	1.0	2.333333333333333	4.333333333333333	24.99999999999998	302.0000000000003	2957.666666666894	4781.000000000122	1398.6666666666279	2154.999999999862	3517.333333333815	3431.333333333776	2222.333333333226	540.6666666666582	309.99999999999983	178.33333333333402	128.66666666666595	177.00000000000065	474.66666666665714	2277.999999999918	1728.6666666665528	96.66666666666637	25.999999999999975	10.0	2.6666666666666665	1.0	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11825858_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	1.0	0.6666666666666666	1.6666666666666665	1.9999999999999998	5.333333333333332	8.999999999999998	18.666666666666668	65.33333333333348	398.99999999999477	3024.6666666669244	3568.3333333338383	1294.3333333333183	1425.999999999955	2780.6666666668134	3311.000000000388	2269.9999999999145	1621.6666666665772	946.6666666667044	411.6666666666607	195.66666666666785	110.66666666666617	68.00000000000011	49.00000000000007	63.333333333333506	120.3333333333327	200.666666666668	178.66666666666737	202.00000000000136	543.6666666666586	2041.3333333331484	1676.999999999898	204.33333333333476	42.33333333333336	15.666666666666677	7.666666666666663	5.333333333333332	3.0	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11825859_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.6666666666666666	1.3333333333333333	1.9999999999999998	2.333333333333333	0.6666666666666666	1.3333333333333333	1.9999999999999998	8.666666666666664	6.333333333333331	9.333333333333332	48.666666666666735	127.99999999999926	784.3333333333526	7443.666666664367	8263.99999999715	4113.333333334062	1742.999999999883	490.6666666666562	158.6666666666668	89.66666666666647	116.33333333333276	67.00000000000013	26.99999999999997	36.66666666666665	16.333333333333343	0.6666666666666666	2.333333333333333	1.6666666666666665	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11825859_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	2.333333333333333	4.0	4.666666666666666	7.33333333333333	18.000000000000004	52.00000000000009	128.66666666666595	269.6666666666688	918.0000000000344	2944.3333333335545	3983.333333334027	4497.333333333713	6510.999999998548	2700.666666666777	997.6666666667102	569.9999999999949	254.00000000000284	124.9999999999993	61.000000000000156	43.333333333333364	29.99999999999996	20.999999999999993	25.33333333333331	14.333333333333341	14.000000000000007	30.333333333333293	29.99999999999996	4.999999999999999	2.333333333333333	2.6666666666666665	1.9999999999999998	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11825860_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	1.6666666666666665	6.333333333333331	93.99999999999974	194.66666666666782	300.3333333333337	391.99999999999517	647.6666666666704	2018.3333333331536	6194.666666665503	4927.999999999988	2050.333333333148	1970.3333333331645	2942.666666666887	1620.3333333332441	241.33333333333582	74.00000000000003	39.333333333333336	35.99999999999998	14.666666666666675	6.666666666666664	4.999999999999999	1.3333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11825860_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	1.3333333333333333	4.999999999999999	8.33333333333333	12.666666666666671	28.3333333333333	117.33333333333275	294.00000000000074	479.66666666665685	969.666666666707	2309.3333333332657	4755.666666666812	4463.333333333744	2632.000000000079	2343.999999999948	3522.666666667151	1121.0000000000243	290.6666666666676	143.99999999999972	89.33333333333314	46.00000000000005	31.999999999999954	33.66666666666663	20.999999999999993	10.0	7.9999999999999964	12.333333333333337	11.000000000000002	3.0	1.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11825861_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	1.0	0.6666666666666666	1.3333333333333333	1.6666666666666665	4.0	3.3333333333333335	10.333333333333334	225.33333333333536	162.00000000000023	30.666666666666625	58.000000000000135	132.33333333333272	236.00000000000233	1576.6666666665874	2480.3333333333435	7893.333333330625	11254.666666669256	1731.9999999998854	1153.6666666666836	974.3333333333742	3294.3333333337137	1893.9999999998486	242.0000000000025	324.33333333333235	143.33333333333303	30.999999999999957	5.999999999999998	1.6666666666666665	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
